RunNumber,BeamType,Nevents,Size,Config,Date,Time,VBB_DUT0,ITHR_DUT0,VCASN_DUT0,THRe_DUT0,VBB_DUT1,ITHR_DUT1,VCASN_DUT1,THRe_DUT1,VBB_DUT2,ITHR_DUT2,VCASN_DUT2,THRe_DUT2,VBB_DUT3,ITHR_DUT3,VCASN_DUT3,THRe_DUT3,VBB_DUT4,ITHR_DUT4,VCASN_DUT4,THRe_DUT4,VBB_DUT5,ITHR_DUT5,VCASN_DUT5,THRe_DUT5
run284150068_210715205610.raw,120 GeV hardons,301358,414.4MB,uITS3g1_conf_0V_ithr_50-24.conf,21.07.15,20:56,0,50,46,284,0,50,47,288,0,50,47,279,0,50,46,263,0,50,47,249,0,50,46,265
run284150069_210715210226.raw,120 GeV hardons,303803,417.4MB,uITS3g1_conf_0V_ithr_50-25.conf,21.07.15,21:02,0,50,45,326,0,50,46,321,0,50,46,314,0,50,45,294,0,50,46,278,0,50,45,296
run284150070_210715211522.raw,120 GeV hardons,307109,421.8MB,uITS3g1_conf_0V_ithr_50-26.conf,21.07.15,21:15,0,50,44,376,0,50,45,358,0,50,45,352,0,50,44,328,0,50,45,311,0,50,44,331
run284213142_210715213148.raw,120 GeV hardons,3160,85.2MB,uITS3g1_conf_0V_ithr_60-0.conf,21.07.15,21:31,0,60,70,58,0,60,74,61,0,60,74,59,0,60,68,61,0,60,69,60,0,60,68,59
run284214137_210715214144.raw,120 GeV hardons,306217,432.0MB,uITS3g1_conf_0V_ithr_60-1.conf,21.07.15,21:41,0,60,66,71,0,60,71,71,0,60,70,70,0,60,65,70,0,60,66,69,0,60,65,69
run284214138_210715214818.raw,120 GeV hardons,303408,424.3MB,uITS3g1_conf_0V_ithr_60-2.conf,21.07.15,21:48,0,60,64,78,0,60,69,78,0,60,67,80,0,60,63,77,0,60,63,81,0,60,62,81
run284214139_210715215441.raw,120 GeV hardons,301260,418.6MB,uITS3g1_conf_0V_ithr_60-3.conf,21.07.15,21:54,0,60,61,91,0,60,66,89,0,60,64,90,0,60,60,91,0,60,61,89,0,60,60,90
run284214140_210715220045.raw,120 GeV hardons,305994,423.8MB,uITS3g1_conf_0V_ithr_60-4.conf,21.07.15,22:00,0,60,59,101,0,60,64,97,0,60,62,98,0,60,59,96,0,60,59,100,0,60,59,96
run284214141_210715220729.raw,120 GeV hardons,305550,422.0MB,uITS3g1_conf_0V_ithr_60-5.conf,21.07.15,22:07,0,60,58,107,0,60,61,111,0,60,60,107,0,60,57,109,0,60,58,107,0,60,57,109
run284214142_210715221353.raw,120 GeV hardons,305444,421.5MB,uITS3g1_conf_0V_ithr_60-6.conf,21.07.15,22:13,0,60,56,121,0,60,60,117,0,60,58,118,0,60,56,117,0,60,57,114,0,60,56,117
run284214143_210715221957.raw,120 GeV hardons,302949,417.8MB,uITS3g1_conf_0V_ithr_60-7.conf,21.07.15,22:19,0,60,55,129,0,60,58,130,0,60,57,125,0,60,55,125,0,60,55,131,0,60,55,126
run284214144_210715222642.raw,120 GeV hardons,302563,417.2MB,uITS3g1_conf_0V_ithr_60-8.conf,21.07.15,22:26,0,60,54,139,0,60,57,138,0,60,56,134,0,60,54,135,0,60,54,142,0,60,54,136
run284214145_210715223326.raw,120 GeV hardons,306796,422.8MB,uITS3g1_conf_0V_ithr_60-9.conf,21.07.15,22:33,0,60,54,139,0,60,56,147,0,60,55,144,0,60,53,147,0,60,54,142,0,60,53,148
run284214146_210715223920.raw,120 GeV hardons,305746,421.2MB,uITS3g1_conf_0V_ithr_60-10.conf,21.07.15,22:39,0,60,53,150,0,60,55,157,0,60,54,156,0,60,53,147,0,60,53,155,0,60,53,148
run284214147_210715224604.raw,120 GeV hardons,304990,420.1MB,uITS3g1_conf_0V_ithr_60-11.conf,21.07.15,22:46,0,60,52,164,0,60,54,170,0,60,53,170,0,60,52,162,0,60,53,155,0,60,52,162
run284214148_210715225318.raw,120 GeV hardons,309146,425.6MB,uITS3g1_conf_0V_ithr_60-12.conf,21.07.15,22:53,0,60,51,181,0,60,54,170,0,60,53,170,0,60,51,180,0,60,52,170,0,60,51,180
run284214149_210715225902.raw,120 GeV hardons,303847,418.4MB,uITS3g1_conf_0V_ithr_60-13.conf,21.07.15,22:59,0,60,51,181,0,60,53,185,0,60,52,187,0,60,51,180,0,60,51,189,0,60,51,180
run284214150_210715230518.raw,120 GeV hardons,302591,416.6MB,uITS3g1_conf_0V_ithr_60-14.conf,21.07.15,23:05,0,60,50,202,0,60,53,185,0,60,52,187,0,60,50,201,0,60,51,189,0,60,50,203
run284214151_210715231122.raw,120 GeV hardons,307227,422.8MB,uITS3g1_conf_0V_ithr_60-15.conf,21.07.15,23:11,0,60,50,202,0,60,52,202,0,60,51,207,0,60,50,201,0,60,50,212,0,60,50,203
run284214152_210715231717.raw,120 GeV hardons,303605,417.9MB,uITS3g1_conf_0V_ithr_60-16.conf,21.07.15,23:17,0,60,50,202,0,60,52,202,0,60,51,207,0,60,50,201,0,60,50,212,0,60,50,203
run285231345_210716231351.raw,120 GeV hardons,303936,417.7MB,uITS3g1_conf_0V_ithr_60-17.conf,21.07.16,23:13,0,60,49,227,0,60,51,223,0,60,50,230,0,60,49,228,0,60,50,212,0,60,49,229
run285231346_210716232045.raw,120 GeV hardons,304988,419.1MB,uITS3g1_conf_0V_ithr_60-18.conf,21.07.16,23:20,0,60,49,227,0,60,50,247,0,60,50,230,0,60,49,228,0,60,49,240,0,60,49,229
run285231347_210716232719.raw,120 GeV hardons,303354,416.8MB,uITS3g1_conf_0V_ithr_60-19.conf,21.07.16,23:27,0,60,49,227,0,60,50,247,0,60,50,230,0,60,49,228,0,60,49,240,0,60,49,229
run285231348_210716233303.raw,120 GeV hardons,305521,419.7MB,uITS3g1_conf_0V_ithr_60-20.conf,21.07.16,23:33,0,60,48,257,0,60,50,247,0,60,49,257,0,60,48,260,0,60,49,240,0,60,49,229
run285231349_210716233847.raw,120 GeV hardons,301197,413.7MB,uITS3g1_conf_0V_ithr_60-21.conf,21.07.16,23:38,0,60,48,257,0,60,49,275,0,60,49,257,0,60,48,260,0,60,49,240,0,60,48,262
run285231350_210716234422.raw,120 GeV hardons,304872,418.7MB,uITS3g1_conf_0V_ithr_60-22.conf,21.07.16,23:44,0,60,48,257,0,60,49,275,0,60,49,257,0,60,48,260,0,60,48,274,0,60,48,262
run285231351_210716235016.raw,120 GeV hardons,307970,423.0MB,uITS3g1_conf_0V_ithr_60-23.conf,21.07.16,23:50,0,60,48,257,0,60,49,275,0,60,48,288,0,60,48,260,0,60,48,274,0,60,48,262
run285231352_210716235604.raw,120 GeV hardons,305003,418.8MB,uITS3g1_conf_0V_ithr_60-24.conf,21.07.16,23:56,0,60,47,293,0,60,49,275,0,60,48,288,0,60,47,298,0,60,48,274,0,60,47,300
run285231353_210717000208.raw,120 GeV hardons,308119,422.9MB,uITS3g1_conf_0V_ithr_60-25.conf,21.07.17,00:02,0,60,46,336,0,60,47,345,0,60,47,322,0,60,46,343,0,60,47,314,0,60,46,346
run285231354_210717000803.raw,120 GeV hardons,302962,415.4MB,uITS3g1_conf_0V_ithr_60-26.conf,21.07.17,00:08,0,60,45,386,0,60,46,388,0,60,45,406,0,60,45,396,0,60,45,416,0,60,45,399
run286091722_210717091728.raw,120 GeV hardons,306288,428.9MB,uITS3g1_conf_0V_ithr_70-0.conf,21.07.17,09:17,0,70,68,79,0,70,73,79,0,70,72,79,0,70,66,80,0,70,67,80,0,70,66,79
run286091723_210717092242.raw,120 GeV hardons,300294,417.3MB,uITS3g1_conf_0V_ithr_70-1.conf,21.07.17,09:22,0,70,65,89,0,70,70,90,0,70,68,91,0,70,64,87,0,70,64,92,0,70,63,91
run286091724_210717092758.raw,120 GeV hardons,303485,419.7MB,uITS3g1_conf_0V_ithr_70-2.conf,21.07.17,09:27,0,70,63,97,0,70,67,101,0,70,65,101,0,70,61,101,0,70,62,100,0,70,61,101
run286091725_210717093314.raw,120 GeV hardons,303578,418.9MB,uITS3g1_conf_0V_ithr_70-3.conf,21.07.17,09:33,0,70,60,112,0,70,65,109,0,70,63,109,0,70,59,112,0,70,60,111,0,70,59,112
run286091726_210717093830.raw,120 GeV hardons,303680,418.7MB,uITS3g1_conf_0V_ithr_70-4.conf,21.07.17,09:38,0,70,59,117,0,70,63,119,0,70,61,118,0,70,58,118,0,70,59,117,0,70,58,119
run286091727_210717094353.raw,120 GeV hardons,301554,415.5MB,uITS3g1_conf_0V_ithr_70-5.conf,21.07.17,09:43,0,70,58,124,0,70,61,129,0,70,59,129,0,70,57,126,0,70,58,124,0,70,57,126
run286091728_210717094921.raw,120 GeV hardons,300587,413.9MB,uITS3g1_conf_0V_ithr_70-6.conf,21.07.17,09:49,0,70,56,140,0,70,59,142,0,70,58,136,0,70,56,135,0,70,56,141,0,70,56,135
run286091729_210717095434.raw,120 GeV hardons,304591,419.3MB,uITS3g1_conf_0V_ithr_70-7.conf,21.07.17,09:54,0,70,55,149,0,70,58,149,0,70,57,144,0,70,55,145,0,70,55,152,0,70,55,145
run286091730_210717095938.raw,120 GeV hardons,304366,418.9MB,uITS3g1_conf_0V_ithr_70-8.conf,21.07.17,09:59,0,70,54,161,0,70,57,158,0,70,56,153,0,70,54,157,0,70,55,152,0,70,54,157
run286091731_210717100443.raw,120 GeV hardons,306346,421.5MB,uITS3g1_conf_0V_ithr_70-9.conf,21.07.17,10:04,0,70,54,161,0,70,56,168,0,70,55,165,0,70,54,157,0,70,54,165,0,70,54,157
run286091732_210717100956.raw,120 GeV hardons,301831,415.2MB,uITS3g1_conf_0V_ithr_70-10.conf,21.07.17,10:09,0,70,53,174,0,70,55,181,0,70,54,178,0,70,53,171,0,70,54,165,0,70,53,172
run286091733_210717101501.raw,120 GeV hardons,300612,413.5MB,uITS3g1_conf_0V_ithr_70-11.conf,21.07.17,10:15,0,70,53,174,0,70,55,181,0,70,54,178,0,70,52,188,0,70,53,181,0,70,52,189
run286091734_210717102017.raw,120 GeV hardons,303813,417.8MB,uITS3g1_conf_0V_ithr_70-12.conf,21.07.17,10:20,0,70,52,190,0,70,54,196,0,70,53,195,0,70,52,188,0,70,52,199,0,70,52,189
run286091735_210717102522.raw,120 GeV hardons,138887,191.2MB,uITS3g1_conf_0V_ithr_70-13.conf,21.07.17,10:25,0,70,51,209,0,70,54,196,0,70,53,195,0,70,51,208,0,70,52,199,0,70,51,210
run286102748_210717102753.raw,120 GeV hardons,305385,418.8MB,uITS3g1_conf_0V_ithr_70-24.conf,21.07.17,10:27,0,70,46,380,0,70,47,377,0,70,47,368,0,70,46,385,0,70,46,399,0,70,46,387
run286102749_210717103317.raw,120 GeV hardons,14,312.2KB,uITS3g1_conf_0V_ithr_50-5.conf,21.07.17,10:33,0,50,55,109,0,50,58,109,0,50,57,106,0,50,55,105,0,50,55,110,0,50,55,105
run286103442_210717103447.raw,120 GeV hardons,302527,415.5MB,uITS3g1_conf_0V_ithr_70-22.conf,21.07.17,10:34,0,70,48,294,0,70,50,284,0,70,49,293,0,70,48,297,0,70,49,276,0,70,48,299
run286103443_210717104031.raw,120 GeV hardons,303930,417.2MB,uITS3g1_conf_0V_ithr_70-23.conf,21.07.17,10:40,0,70,47,334,0,70,48,343,0,70,48,328,0,70,47,338,0,70,48,312,0,70,47,340
run286103444_210717104545.raw,120 GeV hardons,304297,419.8MB,uITS3g1_conf_0V_ithr_50-5.conf,21.07.17,10:45,0,50,55,109,0,50,58,109,0,50,57,106,0,50,55,105,0,50,55,110,0,50,55,105
run286103445_210717105059.raw,120 GeV hardons,303190,418.3MB,uITS3g1_conf_0V_ithr_50-5.conf,21.07.17,10:50,0,50,55,109,0,50,58,109,0,50,57,106,0,50,55,105,0,50,55,110,0,50,55,105
run286103446_210717105623.raw,120 GeV hardons,303544,418.8MB,uITS3g1_conf_0V_ithr_50-5.conf,21.07.17,10:56,0,50,55,109,0,50,58,109,0,50,57,106,0,50,55,105,0,50,55,110,0,50,55,105
run286103447_210717110138.raw,120 GeV hardons,305022,420.9MB,uITS3g1_conf_0V_ithr_50-5.conf,21.07.17,11:01,0,50,55,109,0,50,58,109,0,50,57,106,0,50,55,105,0,50,55,110,0,50,55,105
run286103448_210717110704.raw,120 GeV hardons,303394,418.6MB,uITS3g1_conf_0V_ithr_50-5.conf,21.07.17,11:07,0,50,55,109,0,50,58,109,0,50,57,106,0,50,55,105,0,50,55,110,0,50,55,105
run286103449_210717111228.raw,120 GeV hardons,308780,426.0MB,uITS3g1_conf_0V_ithr_50-5.conf,21.07.17,11:12,0,50,55,109,0,50,58,109,0,50,57,106,0,50,55,105,0,50,55,110,0,50,55,105
run286103450_210717111751.raw,120 GeV hardons,304883,420.5MB,uITS3g1_conf_0V_ithr_50-5.conf,21.07.17,11:17,0,50,55,109,0,50,58,109,0,50,57,106,0,50,55,105,0,50,55,110,0,50,55,105
run286103451_210717112706.raw,120 GeV hardons,305039,420.8MB,uITS3g1_conf_0V_ithr_50-5.conf,21.07.17,11:27,0,50,55,109,0,50,58,109,0,50,57,106,0,50,55,105,0,50,55,110,0,50,55,105
run286103452_210717113220.raw,120 GeV hardons,304631,420.2MB,uITS3g1_conf_0V_ithr_50-5.conf,21.07.17,11:32,0,50,55,109,0,50,58,109,0,50,57,106,0,50,55,105,0,50,55,110,0,50,55,105
run286103453_210717113735.raw,120 GeV hardons,232689,320.9MB,uITS3g1_conf_0V_ithr_50-5.conf,21.07.17,11:37,0,50,55,109,0,50,58,109,0,50,57,106,0,50,55,105,0,50,55,110,0,50,55,105
